img_path,fine_label,super_label,sharpness
data\019.San_Antonio-class_transport_dock\P8469.bmp,019.San_Antonio-class_transport_dock,Amphibious,89.93039
data\019.San_Antonio-class_transport_dock\P8496.bmp,019.San_Antonio-class_transport_dock,Amphibious,90.462875
data\019.San_Antonio-class_transport_dock\P8549.bmp,019.San_Antonio-class_transport_dock,Amphibious,90.63783
data\019.San_Antonio-class_transport_dock\P8591.bmp,019.San_Antonio-class_transport_dock,Amphibious,84.372635
data\019.San_Antonio-class_transport_dock\P8618.bmp,019.San_Antonio-class_transport_dock,Amphibious,86.49697
data\019.San_Antonio-class_transport_dock\P8652.bmp,019.San_Antonio-class_transport_dock,Amphibious,86.819115
data\019.San_Antonio-class_transport_dock\P8666.bmp,019.San_Antonio-class_transport_dock,Amphibious,68.42847
data\019.San_Antonio-class_transport_dock\P8687.bmp,019.San_Antonio-class_transport_dock,Amphibious,77.2144
data\019.San_Antonio-class_transport_dock\P8734.bmp,019.San_Antonio-class_transport_dock,Amphibious,78.28127
data\019.San_Antonio-class_transport_dock\P8806.bmp,019.San_Antonio-class_transport_dock,Amphibious,78.39732
data\019.San_Antonio-class_transport_dock\P8928.bmp,019.San_Antonio-class_transport_dock,Amphibious,75.33006
data\019.San_Antonio-class_transport_dock\P8980.bmp,019.San_Antonio-class_transport_dock,Amphibious,80.34767
data\019.San_Antonio-class_transport_dock\P8994.bmp,019.San_Antonio-class_transport_dock,Amphibious,83.03151
data\019.San_Antonio-class_transport_dock\P9002.bmp,019.San_Antonio-class_transport_dock,Amphibious,81.81996
data\019.San_Antonio-class_transport_dock\P9054.bmp,019.San_Antonio-class_transport_dock,Amphibious,76.66312
data\019.San_Antonio-class_transport_dock\P9056.bmp,019.San_Antonio-class_transport_dock,Amphibious,72.40598
data\019.San_Antonio-class_transport_dock\P9110.bmp,019.San_Antonio-class_transport_dock,Amphibious,85.765594
data\019.San_Antonio-class_transport_dock\P9125.bmp,019.San_Antonio-class_transport_dock,Amphibious,84.37239
data\019.San_Antonio-class_transport_dock\P9132.bmp,019.San_Antonio-class_transport_dock,Amphibious,75.02174
data\019.San_Antonio-class_transport_dock\P9175.bmp,019.San_Antonio-class_transport_dock,Amphibious,84.69526
data\019.San_Antonio-class_transport_dock\P9180.bmp,019.San_Antonio-class_transport_dock,Amphibious,85.24304
data\019.San_Antonio-class_transport_dock\P9219.bmp,019.San_Antonio-class_transport_dock,Amphibious,77.2454
data\019.San_Antonio-class_transport_dock\P9235.bmp,019.San_Antonio-class_transport_dock,Amphibious,87.75232
data\019.San_Antonio-class_transport_dock\P9242.bmp,019.San_Antonio-class_transport_dock,Amphibious,84.05463
data\019.San_Antonio-class_transport_dock\P9271.bmp,019.San_Antonio-class_transport_dock,Amphibious,75.298584
data\019.San_Antonio-class_transport_dock\P9387.bmp,019.San_Antonio-class_transport_dock,Amphibious,85.73154
data\019.San_Antonio-class_transport_dock\P9426.bmp,019.San_Antonio-class_transport_dock,Amphibious,85.14641
data\019.San_Antonio-class_transport_dock\P9497.bmp,019.San_Antonio-class_transport_dock,Amphibious,70.46072
data\019.San_Antonio-class_transport_dock\P9508.bmp,019.San_Antonio-class_transport_dock,Amphibious,83.49129
data\019.San_Antonio-class_transport_dock\P9512.bmp,019.San_Antonio-class_transport_dock,Amphibious,73.05383
data\019.San_Antonio-class_transport_dock\P9522.bmp,019.San_Antonio-class_transport_dock,Amphibious,80.73581
data\019.San_Antonio-class_transport_dock\P9548.bmp,019.San_Antonio-class_transport_dock,Amphibious,80.642
data\019.San_Antonio-class_transport_dock\P9606.bmp,019.San_Antonio-class_transport_dock,Amphibious,80.695404
data\019.San_Antonio-class_transport_dock\P9659.bmp,019.San_Antonio-class_transport_dock,Amphibious,74.19612
data\019.San_Antonio-class_transport_dock\P9692.bmp,019.San_Antonio-class_transport_dock,Amphibious,78.40016
data\019.San_Antonio-class_transport_dock\P9697.bmp,019.San_Antonio-class_transport_dock,Amphibious,87.97087
data\019.San_Antonio-class_transport_dock\P9711.bmp,019.San_Antonio-class_transport_dock,Amphibious,79.53189
data\019.San_Antonio-class_transport_dock\P9734.bmp,019.San_Antonio-class_transport_dock,Amphibious,72.20287
data\019.San_Antonio-class_transport_dock\P9769.bmp,019.San_Antonio-class_transport_dock,Amphibious,84.77733
data\019.San_Antonio-class_transport_dock\P9862.bmp,019.San_Antonio-class_transport_dock,Amphibious,77.030075
data\019.San_Antonio-class_transport_dock\P9910.bmp,019.San_Antonio-class_transport_dock,Amphibious,80.03795
data\019.San_Antonio-class_transport_dock\P9937.bmp,019.San_Antonio-class_transport_dock,Amphibious,79.08492
data\019.San_Antonio-class_transport_dock\P9971.bmp,019.San_Antonio-class_transport_dock,Amphibious,81.84414
data\019.San_Antonio-class_transport_dock\ship10br.jpg,019.San_Antonio-class_transport_dock,Amphibious,75.59283
data\019.San_Antonio-class_transport_dock\ship10co.jpg,019.San_Antonio-class_transport_dock,Amphibious,80.594635
data\019.San_Antonio-class_transport_dock\ship10con.jpg,019.San_Antonio-class_transport_dock,Amphibious,77.994675
data\019.San_Antonio-class_transport_dock\ship10fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,80.51798
data\019.San_Antonio-class_transport_dock\ship10ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,77.79461
data\019.San_Antonio-class_transport_dock\ship10ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.76639
data\019.San_Antonio-class_transport_dock\ship11br.jpg,019.San_Antonio-class_transport_dock,Amphibious,73.238144
data\019.San_Antonio-class_transport_dock\ship11co.jpg,019.San_Antonio-class_transport_dock,Amphibious,73.03947
data\019.San_Antonio-class_transport_dock\ship11con.jpg,019.San_Antonio-class_transport_dock,Amphibious,79.22804
data\019.San_Antonio-class_transport_dock\ship11fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,73.09278
data\019.San_Antonio-class_transport_dock\ship11ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,65.062744
data\019.San_Antonio-class_transport_dock\ship11ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,74.247665
data\019.San_Antonio-class_transport_dock\ship12br.jpg,019.San_Antonio-class_transport_dock,Amphibious,82.66277
data\019.San_Antonio-class_transport_dock\ship12co.jpg,019.San_Antonio-class_transport_dock,Amphibious,83.58719
data\019.San_Antonio-class_transport_dock\ship12con.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.61868
data\019.San_Antonio-class_transport_dock\ship12fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,83.407196
data\019.San_Antonio-class_transport_dock\ship12ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,64.9811
data\019.San_Antonio-class_transport_dock\ship12ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,82.08864
data\019.San_Antonio-class_transport_dock\ship13br.jpg,019.San_Antonio-class_transport_dock,Amphibious,79.53496
data\019.San_Antonio-class_transport_dock\ship13co.jpg,019.San_Antonio-class_transport_dock,Amphibious,79.45537
data\019.San_Antonio-class_transport_dock\ship13con.jpg,019.San_Antonio-class_transport_dock,Amphibious,81.31415
data\019.San_Antonio-class_transport_dock\ship13fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,79.272385
data\019.San_Antonio-class_transport_dock\ship13ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.357834
data\019.San_Antonio-class_transport_dock\ship13ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,79.011
data\019.San_Antonio-class_transport_dock\ship14br.jpg,019.San_Antonio-class_transport_dock,Amphibious,74.76172
data\019.San_Antonio-class_transport_dock\ship14co.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.26557
data\019.San_Antonio-class_transport_dock\ship14con.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.97151
data\019.San_Antonio-class_transport_dock\ship14fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.40582
data\019.San_Antonio-class_transport_dock\ship14ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,79.08801
data\019.San_Antonio-class_transport_dock\ship14ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,81.61351
data\019.San_Antonio-class_transport_dock\ship1br.jpg,019.San_Antonio-class_transport_dock,Amphibious,76.01536
data\019.San_Antonio-class_transport_dock\ship1co.jpg,019.San_Antonio-class_transport_dock,Amphibious,75.81694
data\019.San_Antonio-class_transport_dock\ship1con.jpg,019.San_Antonio-class_transport_dock,Amphibious,80.23486
data\019.San_Antonio-class_transport_dock\ship1fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,76.00662
data\019.San_Antonio-class_transport_dock\ship1ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,83.10129
data\019.San_Antonio-class_transport_dock\ship1ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,77.100464
data\019.San_Antonio-class_transport_dock\ship2br.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.37016
data\019.San_Antonio-class_transport_dock\ship2co.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.35269
data\019.San_Antonio-class_transport_dock\ship2con.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.46745
data\019.San_Antonio-class_transport_dock\ship2fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.37885
data\019.San_Antonio-class_transport_dock\ship2ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.521164
data\019.San_Antonio-class_transport_dock\ship2ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.19351
data\019.San_Antonio-class_transport_dock\ship3br.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.84424
data\019.San_Antonio-class_transport_dock\ship3co.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.75616
data\019.San_Antonio-class_transport_dock\ship3con.jpg,019.San_Antonio-class_transport_dock,Amphibious,81.230835
data\019.San_Antonio-class_transport_dock\ship3fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.74223
data\019.San_Antonio-class_transport_dock\ship3ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.93347
data\019.San_Antonio-class_transport_dock\ship3ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,80.97257
data\019.San_Antonio-class_transport_dock\ship4br.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.913895
data\019.San_Antonio-class_transport_dock\ship4co.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.85756
data\019.San_Antonio-class_transport_dock\ship4con.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.60835
data\019.San_Antonio-class_transport_dock\ship4fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.83008
data\019.San_Antonio-class_transport_dock\ship4ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,87.47383
data\019.San_Antonio-class_transport_dock\ship4ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,83.28207
data\019.San_Antonio-class_transport_dock\ship5br.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.26647
data\019.San_Antonio-class_transport_dock\ship5co.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.40941
data\019.San_Antonio-class_transport_dock\ship5con.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.67502
data\019.San_Antonio-class_transport_dock\ship5fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.29869
data\019.San_Antonio-class_transport_dock\ship5ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,71.23625
data\019.San_Antonio-class_transport_dock\ship5ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,83.48067
data\019.San_Antonio-class_transport_dock\ship6br.jpg,019.San_Antonio-class_transport_dock,Amphibious,59.78147
data\019.San_Antonio-class_transport_dock\ship6co.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.349915
data\019.San_Antonio-class_transport_dock\ship6con.jpg,019.San_Antonio-class_transport_dock,Amphibious,72.8385
data\019.San_Antonio-class_transport_dock\ship6fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.208855
data\019.San_Antonio-class_transport_dock\ship6ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,58.257454
data\019.San_Antonio-class_transport_dock\ship6ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.52501
data\019.San_Antonio-class_transport_dock\ship7br.jpg,019.San_Antonio-class_transport_dock,Amphibious,77.24092
data\019.San_Antonio-class_transport_dock\ship7co.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.763016
data\019.San_Antonio-class_transport_dock\ship7con.jpg,019.San_Antonio-class_transport_dock,Amphibious,82.10942
data\019.San_Antonio-class_transport_dock\ship7fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,78.47
data\019.San_Antonio-class_transport_dock\ship7ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,82.83183
data\019.San_Antonio-class_transport_dock\ship7ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,82.49968
data\019.San_Antonio-class_transport_dock\ship8br.jpg,019.San_Antonio-class_transport_dock,Amphibious,83.136345
data\019.San_Antonio-class_transport_dock\ship8co.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.6134
data\019.San_Antonio-class_transport_dock\ship8con.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.34866
data\019.San_Antonio-class_transport_dock\ship8fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.534515
data\019.San_Antonio-class_transport_dock\ship8ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.347015
data\019.San_Antonio-class_transport_dock\ship8ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,84.24898
data\019.San_Antonio-class_transport_dock\ship9br.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.15079
data\019.San_Antonio-class_transport_dock\ship9co.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.82002
data\019.San_Antonio-class_transport_dock\ship9con.jpg,019.San_Antonio-class_transport_dock,Amphibious,86.04552
data\019.San_Antonio-class_transport_dock\ship9fl.jpg,019.San_Antonio-class_transport_dock,Amphibious,85.75366
data\019.San_Antonio-class_transport_dock\ship9ra.jpg,019.San_Antonio-class_transport_dock,Amphibious,70.460266
data\019.San_Antonio-class_transport_dock\ship9ro.jpg,019.San_Antonio-class_transport_dock,Amphibious,81.50679
data\019.San_Antonio-class_transport_dock\佐世保1.png,019.San_Antonio-class_transport_dock,Amphibious,85.658035
data\019.San_Antonio-class_transport_dock\佐世保2.png,019.San_Antonio-class_transport_dock,Amphibious,59.5595
data\020.Freedom-class_combat_ship\P0049.bmp,020.Freedom-class_combat_ship,Destroyer,77.24291
data\020.Freedom-class_combat_ship\P0122.bmp,020.Freedom-class_combat_ship,Destroyer,72.66154
data\020.Freedom-class_combat_ship\P0213.bmp,020.Freedom-class_combat_ship,Destroyer,74.39905
data\020.Freedom-class_combat_ship\P0324.bmp,020.Freedom-class_combat_ship,Destroyer,82.97838
data\020.Freedom-class_combat_ship\P0329.bmp,020.Freedom-class_combat_ship,Destroyer,77.257385
data\020.Freedom-class_combat_ship\P0443.bmp,020.Freedom-class_combat_ship,Destroyer,79.79585
data\020.Freedom-class_combat_ship\P0478.bmp,020.Freedom-class_combat_ship,Destroyer,75.30384
data\020.Freedom-class_combat_ship\P0516.bmp,020.Freedom-class_combat_ship,Destroyer,80.85582
data\020.Freedom-class_combat_ship\P0731.bmp,020.Freedom-class_combat_ship,Destroyer,74.41753
data\020.Freedom-class_combat_ship\P0744.bmp,020.Freedom-class_combat_ship,Destroyer,84.50177
data\020.Freedom-class_combat_ship\P0778.bmp,020.Freedom-class_combat_ship,Destroyer,85.900955
data\020.Freedom-class_combat_ship\P0797.bmp,020.Freedom-class_combat_ship,Destroyer,76.13903
data\020.Freedom-class_combat_ship\P0871.bmp,020.Freedom-class_combat_ship,Destroyer,82.28697
data\020.Freedom-class_combat_ship\P0887.bmp,020.Freedom-class_combat_ship,Destroyer,77.091415
data\020.Freedom-class_combat_ship\P0930.bmp,020.Freedom-class_combat_ship,Destroyer,80.10775
data\020.Freedom-class_combat_ship\P0941.bmp,020.Freedom-class_combat_ship,Destroyer,77.95575
data\020.Freedom-class_combat_ship\P1017.bmp,020.Freedom-class_combat_ship,Destroyer,78.33945
data\020.Freedom-class_combat_ship\P1038.bmp,020.Freedom-class_combat_ship,Destroyer,74.70619
data\020.Freedom-class_combat_ship\P1066.bmp,020.Freedom-class_combat_ship,Destroyer,82.17771
data\020.Freedom-class_combat_ship\P1090.bmp,020.Freedom-class_combat_ship,Destroyer,75.5862
data\020.Freedom-class_combat_ship\P1214.bmp,020.Freedom-class_combat_ship,Destroyer,81.66725
data\020.Freedom-class_combat_ship\P1221.bmp,020.Freedom-class_combat_ship,Destroyer,84.3855
data\020.Freedom-class_combat_ship\P1283.bmp,020.Freedom-class_combat_ship,Destroyer,78.00813
data\020.Freedom-class_combat_ship\P1294.bmp,020.Freedom-class_combat_ship,Destroyer,71.73444
data\020.Freedom-class_combat_ship\P1367.bmp,020.Freedom-class_combat_ship,Destroyer,77.930046
data\020.Freedom-class_combat_ship\P1471.bmp,020.Freedom-class_combat_ship,Destroyer,76.96561
data\020.Freedom-class_combat_ship\P1475.bmp,020.Freedom-class_combat_ship,Destroyer,83.02063
data\020.Freedom-class_combat_ship\P1529.bmp,020.Freedom-class_combat_ship,Destroyer,84.67984
data\020.Freedom-class_combat_ship\P1581.bmp,020.Freedom-class_combat_ship,Destroyer,74.19553
data\020.Freedom-class_combat_ship\P1628.bmp,020.Freedom-class_combat_ship,Destroyer,75.95081
data\020.Freedom-class_combat_ship\P1666.bmp,020.Freedom-class_combat_ship,Destroyer,82.94197
data\020.Freedom-class_combat_ship\P1697.bmp,020.Freedom-class_combat_ship,Destroyer,79.57182
