img_path,fine_label,super_label
data\021.Independence-class_combat_ship\P5108.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5173.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5220.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5221.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5228.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5242.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5337.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5553.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5603.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5642.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5665.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5760.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5797.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5815.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5824.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5850.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5910.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P5999.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6022.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6037.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6153.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6249.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6271.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6277.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6424.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6453.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6599.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6655.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6850.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6932.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P6950.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7084.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7225.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7255.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7286.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7368.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7448.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7482.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7533.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7550.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7615.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7643.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7711.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7715.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7762.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7767.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7832.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7856.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7859.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7924.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7943.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7966.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P7976.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8003.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8061.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8073.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8110.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8173.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8183.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8326.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8374.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8434.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8460.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8484.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8499.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8530.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8595.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8682.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8719.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8726.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8739.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8826.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8839.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8843.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8852.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8896.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P8951.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9052.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9111.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9160.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9404.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9458.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9525.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9567.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9613.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9656.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9718.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9757.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9789.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9803.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9821.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9920.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9979.bmp,021.Independence-class_combat_ship,Destroyer
data\021.Independence-class_combat_ship\P9993.bmp,021.Independence-class_combat_ship,Destroyer
data\022.Sacramento-class_support_ship\P0089.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P0113.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P0262.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P0512.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P0562.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P0772.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P0828.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P1371.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P1626.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P1631.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P1760.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P1803.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P2192.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P2518.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P2701.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P2907.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P3226.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4025.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4139.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4155.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4852.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4900.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4916.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P4934.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P5392.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P5396.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P5589.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P5679.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P5768.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P5940.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P6285.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P6301.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P6771.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P7199.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P7281.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P7323.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P7632.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P8039.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P8123.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P8310.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P8343.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P8766.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P8792.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9001.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9414.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9430.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9513.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9788.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9814.bmp,022.Sacramento-class_support_ship,Support
data\022.Sacramento-class_support_ship\P9943.bmp,022.Sacramento-class_support_ship,Support
data\023.Crane_ship\P0012.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0060.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0108.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0238.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0312.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0523.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0565.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0581.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0583.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0621.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0692.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0829.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0855.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0881.bmp,023.Crane_ship,Support
data\023.Crane_ship\P0930.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1025.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1087.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1099.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1152.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1196.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1351.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1383.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1448.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1514.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1561.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1768.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1812.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1840.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1854.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1862.bmp,023.Crane_ship,Support
data\023.Crane_ship\P1903.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2012.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2088.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2111.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2122.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2167.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2253.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2289.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2334.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2375.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2477.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2499.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2547.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2591.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2597.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2731.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2839.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2864.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2928.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2952.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2975.bmp,023.Crane_ship,Support
data\023.Crane_ship\P2992.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3100.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3128.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3170.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3275.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3305.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3325.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3376.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3397.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3433.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3454.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3467.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3580.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3650.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3665.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3727.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3729.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3833.bmp,023.Crane_ship,Support
data\023.Crane_ship\P3982.bmp,023.Crane_ship,Support
data\023.Crane_ship\P4147.bmp,023.Crane_ship,Support
data\023.Crane_ship\P4208.bmp,023.Crane_ship,Support
data\023.Crane_ship\P4221.bmp,023.Crane_ship,Support
data\023.Crane_ship\P4237.bmp,023.Crane_ship,Support
data\023.Crane_ship\P4339.bmp,023.Crane_ship,Support
data\023.Crane_ship\P4430.bmp,023.Crane_ship,Support
